attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,0,26683630,0,,good,4,POL4730,"Le cours que j'avais avec lui était un séminaire de 10 personnes, ce qui permettait d'intéragir énormément avec lui. Il est très polyvalent et peut s'exprimer sur une foule de sujets. Je l'ai trouvé très intéressant. Ses attentes sont hautes, mais ça vaut la peine.",06/02/2016,4.0,4.0,,4,N/A,4.0,4.0,1,No,1464864602000,Yes,1452,Yes,,N/A,"['Get ready to read', 'Caring']",people,people
Not Mandatory,average,average,average,0,25355515,0,,average,2,POL2503,"One of the worst classes I took at UOttawa. The prof was definitely not apt at teaching in an auditorium of 200 students and was very unclear in his lectures,  which were superficial and extremely boring. This is not to mention the very dry readings we had to do, which were always taken from the same textbook.",11/05/2015,2.0,2.0,,3,Sorta interested,2.5,2.5,1,Yes,1446762928000,N/A,1452,Yes,,A,[],people,people
N/A,good,average,good,0,24133748,0,,awesome,5,SCS3580,"David Grondin is a really interesting professor. He made a subject that I knew very little about, and had very little interest in, interesting. Overall, the course was interesting and made several correlations to factual elements of other courses, and provided a very interesting insight on the US. I will definitely be taking another course with him",12/18/2014,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1418911219000,Yes,1452,Yes,,N/A,"['Amazing lectures ', 'Gives good feedback']",people,people
Mandatory,average,average,average,0,23363150,0,,good,3,POL4523,"David est ok prof. Il connait bien sa matière, j'ai beaucoup aimé d'avoir un prof homme pour un cours de féminisme. Le cours est forme de séminaire, alors les lectures sont obligatoires.. le travail n'était pas si exigeant mais le travail de session est long. Lisez vos textes et participez aux discussions et vous aurez une bonne note",06/11/2014,2.0,2.0,,4,It's my life,3.5,3.5,1,Yes,1402483300000,N/A,1452,N/A,,A+,[],people,people
N/A,average,average,average,0,21856016,0,,poor,2,POL2503,Boring prof! But very flexible in terms of grades and dates. Genuinely nice guy but just doesn't know how to teach. Easy A though if you can somewhat follow,06/02/2013,2.0,2.0,,2,Low,2.0,2.0,1,No,1370206062000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,average,average,0,21571238,1,,poor,1,POL2503,"C'était vraiment un cours très difficile à suivre, le contenu est amené de manière très simples mais les examens sont quand même difficiles. Les théories ne sont pas expliquées, on prend pour acquis qu'elles ont déjà été vues dans d'autres cours alors que ce n'est pas le cas. Le professeur est difficile à suivre, à comprendre.",04/20/2013,3.0,3.0,,3,Really into it,2.0,2.0,1,No,1366487497000,N/A,1452,N/A,,N/A,[],person,people
N/A,good,poor,average,0,21501935,0,,good,4,POL2503,"Easy class, but very boring. Uses Power Points a lot, not very dynamic. The textbook is rarely used unless for reading (that are not mandatory). Not the best class, but easy A.",04/08/2013,1.0,1.0,,3,Sorta interested,3.5,3.5,1,Yes,1365438049000,N/A,1452,N/A,,N/A,[],people,people
N/A,good,average,good,0,20706716,0,,good,5,POLA,"un bon prof, il est flexible, il donne des questions de preparations avant l'examen, si tu les prepare bien, A+ garantie, je le recommande. il donne toujours des exemples claires et interessant.",10/16/2012,2.0,2.0,,3,Sorta interested,4.0,4.0,1,Yes,1350408073000,N/A,1452,N/A,,N/A,[],people,people
N/A,average,poor,average,0,18335763,0,,average,2,POL4124,His lectures were pretty boring but he was very flexible in terms of due dates and an easy marker for small assignments,03/30/2011,1.0,1.0,,4,Low,3.0,3.0,1,Yes,1301519937000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,17663809,0,,awful,1,POL2000,Le PIRE prof à l'université d'Ottawa. Ne prenez pas ses cours.,10/17/2010,5.0,5.0,,1,Meh,1.0,1.0,1,No,1287321003000,N/A,1452,N/A,,N/A,[],people,people
N/A,poor,good,poor,0,17596390,1,,awful,1,POL1200,bad.,09/16/2010,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1284633516000,N/A,1452,N/A,,N/A,[],person,people
N/A,poor,good,poor,0,16044897,1,,awful,1,POL1502,"ennuyeux. parle pour lui même, lis les slides. Les attentes ne sont pas claires. A éviter. To avoid.",07/16/2009,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1247774614000,N/A,1452,N/A,,N/A,[],person,people
